dateRep,cases,countryterritoryCode
43840,0,KHM
43839,0,KHM
43838,0,KHM
43837,0,KHM
43836,0,KHM
43835,0,KHM
43834,0,KHM
43833,0,KHM
43832,0,KHM
43831,0,KHM
43830,0,KHM
43930,45,CMR
43929,27,CMR
43928,8,CMR
43927,95,CMR
43926,46,CMR
43925,238,CMR
43924,38,CMR
43923,40,CMR
43922,51,CMR
43921,43,CMR
43920,0,CMR
43919,11,CMR
43918,0,CMR
43917,16,CMR
43916,0,CMR
43915,16,CMR
43914,29,CMR
43913,0,CMR
43912,0,CMR
43911,13,CMR
43910,4,CMR
43909,0,CMR
43908,6,CMR
43907,0,CMR
43906,1,CMR
43905,1,CMR
43899,1,CMR
43897,1,CMR
43930,1391,CAN
43929,1230,CAN
43928,1157,CAN
43927,1614,CAN
43926,1363,CAN
43925,1251,CAN
43924,1673,CAN
43923,1059,CAN
43922,1112,CAN
43921,1169,CAN
43920,869,CAN
43919,711,CAN
43918,657,CAN
43917,633,CAN
43916,1426,CAN
43915,313,CAN
43914,216,CAN
43913,128,CAN
43912,331,CAN
43911,125,CAN
43910,156,CAN
43909,121,CAN
43908,145,CAN
43907,120,CAN
43906,60,CAN
43905,68,CAN
43904,38,CAN
43903,35,CAN
43902,10,CAN
43901,16,CAN
43900,15,CAN
43899,5,CAN
43898,6,CAN
43897,6,CAN
43896,12,CAN
43895,3,CAN
43894,3,CAN
43893,3,CAN
43892,4,CAN
43891,4,CAN
43890,2,CAN
43889,2,CAN
43888,1,CAN
43887,0,CAN
43886,2,CAN
43885,0,CAN
43884,0,CAN
43883,0,CAN
43882,1,CAN
43881,0,CAN
43880,0,CAN
43879,0,CAN
43878,0,CAN
43877,0,CAN
43876,1,CAN
43875,0,CAN
43874,0,CAN
43873,0,CAN
43872,0,CAN
43871,0,CAN
43870,0,CAN
43869,0,CAN
43868,2,CAN
43867,0,CAN
43866,1,CAN
43865,0,CAN
43864,0,CAN
43863,0,CAN
43862,1,CAN
43861,0,CAN
43860,0,CAN
43859,1,CAN
43858,1,CAN
43857,0,CAN
43856,1,CAN
43855,0,CAN
43854,0,CAN
43853,0,CAN
43852,0,CAN
43851,0,CAN
43850,0,CAN
43849,0,CAN
43848,0,CAN
43847,0,CAN
43846,0,CAN
43845,0,CAN
43844,0,CAN
43843,0,CAN
43842,0,CAN
43841,0,CAN
43840,0,CAN
43839,0,CAN
43838,0,CAN
43837,0,CAN
43836,0,CAN
43835,0,CAN
43834,0,CAN
43833,0,CAN
43832,0,CAN
43831,0,CAN
43830,0,CAN
43930,0,CPV
43929,0,CPV
43928,0,CPV
43927,0,CPV
43926,1,CPV
43925,0,CPV
43924,0,CPV
43923,0,CPV
43922,1,CPV
43921,0,CPV
43920,0,CPV
43919,0,CPV
43918,0,CPV
43917,1,CPV
43916,1,CPV
43915,0,CPV
43914,0,CPV
43913,0,CPV
43912,1,CPV
43911,2,CPV
43900,-9,N/A
43892,0,N/A
43891,0,N/A
43890,0,N/A
43889,0,N/A
43888,14,N/A
43887,0,N/A
43886,0,N/A
43885,57,N/A
43884,0,N/A
43883,0,N/A
43882,13,N/A
43881,79,N/A
43880,88,N/A
43879,99,N/A
43878,0,N/A
43877,134,N/A
43876,0,N/A
43875,47,N/A
43874,0,N/A
43873,39,N/A
43872,65,N/A
43871,6,N/A
43870,0,N/A
43869,3,N/A
43868,41,N/A
43867,10,N/A
43866,10,N/A
43865,0,N/A
43864,0,N/A
43863,0,N/A
43862,0,N/A
43861,0,N/A
43860,0,N/A
43859,0,N/A
43858,0,N/A
43857,0,N/A
43856,0,N/A
43855,0,N/A
43854,0,N/A
43853,0,N/A
43852,0,N/A
43851,0,N/A
43850,0,N/A
43849,0,N/A
43848,0,N/A
43847,0,N/A
43846,0,N/A
43845,0,N/A
43844,0,N/A
43843,0,N/A
43842,0,N/A
43841,0,N/A
43840,0,N/A
43839,0,N/A
43838,0,N/A
43837,0,N/A
43836,0,N/A
43835,0,N/A
43834,0,N/A
43833,0,N/A
43832,0,N/A
43831,0,N/A
43830,0,N/A
43930,0,CYM
43929,6,CYM
43928,0,CYM
43927,4,CYM
43926,6,CYM
43925,1,CYM
43924,6,CYM
43923,8,CYM
43922,2,CYM
43921,4,CYM
43920,0,CYM
43919,0,CYM
43918,2,CYM
43917,3,CYM
43916,0,CYM
43915,0,CYM
43914,0,CYM
43913,0,CYM
43912,0,CYM
43911,2,CYM
43910,1,CYM
43930,1,CAF
43929,0,CAF
43928,0,CAF
43927,0,CAF
43926,1,CAF
43925,0,CAF
43924,0,CAF
43923,2,CAF
43922,0,CAF
43921,0,CAF
43920,0,CAF
43919,1,CAF
43918,0,CAF
43917,1,CAF
43916,0,CAF
43915,0,CAF
43914,0,CAF
43913,1,CAF
43912,2,CAF
43911,0,CAF
43910,0,CAF
43909,0,CAF
43908,0,CAF
43907,0,CAF
43906,1,CAF
43930,1,TCD
43929,0,TCD
43928,0,TCD
43927,1,TCD
43926,1,TCD
43925,0,TCD
43924,0,TCD
43923,0,TCD
43922,0,TCD
43921,2,TCD
43920,0,TCD
43919,0,TCD
43918,0,TCD
43917,2,TCD
43916,0,TCD
43915,1,TCD
43914,0,TCD
43913,0,TCD
43912,1,TCD
43911,0,TCD
43910,1,TCD
43930,430,CHL
43929,301,CHL
43928,344,CHL
43927,310,CHL
43926,424,CHL
43925,333,CHL
43924,373,CHL
43923,293,CHL
43922,289,CHL
43921,310,CHL
43920,230,CHL
43919,299,CHL
43918,304,CHL
43917,164,CHL
43916,220,CHL
43915,176,CHL
43914,114,CHL
43913,95,CHL
43912,103,CHL
43911,92,CHL
43910,104,CHL
43909,37,CHL
43908,45,CHL
43907,81,CHL
43906,14,CHL
43905,18,CHL
43904,10,CHL
43903,10,CHL
43902,6,CHL
43901,4,CHL
43900,3,CHL
43899,5,CHL
43897,1,CHL
43896,1,CHL
43895,2,CHL
43894,1,CHL
43930,86,CHN
43929,86,CHN
43928,56,CHN
43927,67,CHN
43926,48,CHN
43925,62,CHN
43924,70,CHN
43923,100,CHN
43922,54,CHN
43921,84,CHN
43920,98,CHN
43919,113,CHN
43918,119,CHN
43917,94,CHN
43916,102,CHN
43915,78,CHN
43914,69,CHN
43913,138,CHN
43912,65,CHN
43911,52,CHN
43910,99,CHN
43909,44,CHN
43908,23,CHN
43907,43,CHN
43906,25,CHN
43905,22,CHN
43904,19,CHN
43903,22,CHN
43902,24,CHN
43901,29,CHN
43900,20,CHN
43899,45,CHN
43898,46,CHN
43897,101,CHN
43896,170,CHN
43895,117,CHN
43894,119,CHN
43893,127,CHN
43892,205,CHN
43891,574,CHN
43890,428,CHN
43889,329,CHN
43888,439,CHN
43887,410,CHN
43886,515,CHN
43885,218,CHN
43884,647,CHN
43883,826,CHN
43882,891,CHN
43881,394,CHN
43880,1750,CHN
43879,1890,CHN
43878,2052,CHN
43877,2007,CHN
43876,2538,CHN
43875,4156,CHN
43874,15141,CHN
43873,2028,CHN
43872,2490,CHN
43871,2974,CHN
43870,2607,CHN
43869,3418,CHN
43868,3160,CHN
43867,3727,CHN
43866,3872,CHN
43865,3237,CHN
43864,2812,CHN
43863,2590,CHN
43862,2095,CHN
43861,1980,CHN
43860,1740,CHN
43859,1466,CHN
43858,1753,CHN
43857,787,CHN
43856,665,CHN
43855,441,CHN
43854,259,CHN
43853,97,CHN
43852,140,CHN
43851,151,CHN
43850,19,CHN
43849,136,CHN
43848,17,CHN
43847,4,CHN
43846,0,CHN
43845,0,CHN
43844,0,CHN
43843,0,CHN
43842,0,CHN
43841,0,CHN
43840,0,CHN
43839,0,CHN
43838,0,CHN
43837,0,CHN
43836,0,CHN
43835,15,CHN
43834,0,CHN
43833,17,CHN
43832,0,CHN
43831,0,CHN
43830,27,CHN
43930,274,COL
43929,201,COL
43928,94,COL
43927,79,COL
43926,139,COL
43925,106,COL
43924,96,COL
43923,159,COL
43922,108,COL
43921,96,COL
43920,94,COL
43919,69,COL
43918,48,COL
43917,21,COL
43916,92,COL
43915,72,COL
43914,71,COL
43913,25,COL
43912,52,COL
43911,30,COL
43910,26,COL
43909,37,COL
43908,8,COL
43907,12,COL
43906,11,COL
43905,18,COL
43904,7,COL
43902,6,COL
43900,2,COL
43897,1,COL
43930,15,COG
43929,0,COG
43928,0,COG
43927,0,COG
43926,4,COG
43925,0,COG
43924,19,COG
43923,0,COG
43922,3,COG
43921,0,COG
43920,0,COG
43919,15,COG
43918,0,COG
43917,0,COG
43916,0,COG
43915,0,COG
43914,0,COG
43913,0,COG
43912,1,COG
43911,0,COG
43910,0,COG
43909,2,COG
43908,0,COG
43907,0,COG
43906,1,COG
43930,19,CRI
43929,16,CRI
43928,13,CRI
43927,19,CRI
43926,19,CRI
43925,20,CRI
43924,21,CRI
43923,28,CRI
43922,17,CRI
43921,16,CRI
43920,19,CRI
43919,32,CRI
43918,32,CRI
43917,30,CRI
43916,24,CRI
43915,19,CRI
43914,24,CRI
43913,17,CRI
43912,4,CRI
43911,26,CRI
43910,18,CRI
43909,19,CRI
43908,9,CRI
43907,6,CRI
43906,8,CRI
43905,1,CRI
43904,3,CRI
43903,1,CRI
43902,9,CRI
43901,4,CRI
43900,4,CRI
43899,4,CRI
43897,1,CRI
43930,35,CIV
43929,26,CIV
43928,62,CIV
43927,16,CIV
43926,27,CIV
43925,24,CIV
43924,4,CIV
43923,22,CIV
43922,0,CIV
43921,3,CIV
43920,25,CIV
43919,39,CIV
43918,5,CIV
43917,16,CIV
43916,7,CIV
43915,48,CIV
43914,0,CIV
43913,8,CIV
43912,3,CIV
43911,5,CIV
43910,3,CIV
43909,1,CIV
43908,0,CIV
43907,1,CIV
43906,0,CIV
43905,3,CIV
43902,1,CIV
43930,61,HRV
43929,60,HRV
43928,40,HRV
43927,56,HRV
43926,47,HRV
43925,68,HRV
43924,48,HRV
43923,96,HRV
43922,77,HRV
43921,77,HRV
43920,56,HRV
43919,71,HRV
43918,91,HRV
43917,77,HRV
43916,36,HRV
43915,76,HRV
43914,71,HRV
43913,29,HRV
43912,80,HRV
43911,22,HRV
43910,23,HRV
43909,12,HRV
43908,13,HRV
43907,8,HRV
43906,11,HRV
43905,6,HRV
43904,6,HRV
43903,9,HRV
43902,3,HRV
43901,1,HRV
43898,1,HRV
43897,1,HRV
43896,1,HRV
43894,1,HRV
43893,1,HRV
43892,2,HRV
43891,0,HRV
43890,2,HRV
43889,1,HRV
43888,1,HRV
43887,1,HRV
43886,0,HRV
43885,0,HRV
43884,0,HRV
43883,0,HRV
43882,0,HRV
43881,0,HRV
43880,0,HRV
43879,0,HRV
43878,0,HRV
43877,0,HRV
43876,0,HRV
43875,0,HRV
43874,0,HRV
43873,0,HRV
43872,0,HRV
43871,0,HRV
43870,0,HRV
43869,0,HRV
43868,0,HRV
43867,0,HRV
43866,0,HRV
43865,0,HRV
43864,0,HRV
43863,0,HRV
43862,0,HRV
43861,0,HRV
43860,0,HRV
43859,0,HRV
43858,0,HRV
43857,0,HRV
43856,0,HRV
43855,0,HRV
43854,0,HRV
43853,0,HRV
43852,0,HRV
43851,0,HRV
43850,0,HRV
43849,0,HRV
43848,0,HRV
43847,0,HRV
43846,0,HRV
43845,0,HRV
43844,0,HRV
43843,0,HRV
43842,0,HRV
43841,0,HRV
43840,0,HRV
43839,0,HRV
43838,0,HRV
43837,0,HRV
43836,0,HRV
43835,0,HRV
43834,0,HRV
43833,0,HRV
43832,0,HRV
43831,0,HRV
43830,0,HRV
43930,61,CUB
43929,46,CUB
43928,30,CUB
43927,32,CUB
43926,19,CUB
43925,36,CUB
43924,21,CUB
43923,26,CUB
43922,16,CUB
43921,31,CUB
43920,20,CUB
43919,39,CUB
43918,13,CUB
43917,10,CUB
43916,9,CUB
43915,8,CUB
43914,5,CUB
43913,10,CUB
43912,4,CUB
43911,5,CUB
43910,5,CUB
43909,4,CUB
43908,3,CUB
43905,0,CUB
43904,1,CUB
43902,3,CUB
43930,1,CUW
43929,0,CUW
43928,2,CUW
43927,0,CUW
43926,0,CUW
43925,0,CUW
43924,0,CUW
43923,0,CUW
43922,2,CUW
43920,1,CUW
43919,0,CUW
43918,1,CUW
43917,1,CUW
43916,0,CUW
43914,3,CUW
43910,2,CUW
43903,1,CUW
43930,32,CYP
43929,29,CYP
43928,19,CYP
43927,20,CYP
43926,30,CYP
43925,40,CYP
43924,36,CYP
43923,58,CYP
43922,32,CYP
43921,16,CYP
43920,35,CYP
43919,17,CYP
43918,16,CYP
43917,14,CYP
43916,8,CYP
43915,8,CYP
43914,21,CYP
43913,11,CYP
43912,17,CYP
43911,9,CYP
43910,0,CYP
43909,18,CYP
43908,0,CYP
43907,10,CYP
43906,9,CYP
43905,7,CYP
43904,8,CYP
43902,4,CYP
43900,2,CYP
43930,295,
43929,195,
43928,235,
43927,115,
43926,282,
43925,332,
43924,269,
43923,281,
43922,306,
43921,173,
43920,166,
43919,384,
43918,217,
43917,408,
43916,260,
43915,158,
43914,71,
43913,170,
43912,91,
43911,210,
43910,172,
43909,88,
43908,90,
43907,46,
43906,84,
43905,64,
43904,34,
43903,22,
43902,31,
43901,23,
43900,8,
43899,6,
43898,7,
43897,7,
43896,4,
43895,3,
43894,0,
43893,2,
43892,3,
43891,0,
43890,0,
43889,0,
43888,0,
43887,0,
43886,0,
43885,0,
43884,0,
43883,0,
43882,0,
43881,0,
43880,0,
43879,0,
43878,0,
43877,0,
43876,0,
43875,0,
43874,0,
43873,0,
43872,0,
43871,0,
43870,0,
43869,0,
43868,0,
43867,0,
43866,0,
43865,0,
43864,0,
43863,0,
43862,0,
43861,0,
43860,0,
43859,0,
43858,0,
43857,0,
43856,0,
43855,0,
43854,0,
43853,0,
43852,0,
43851,0,
43850,0,
43849,0,
43848,0,
43847,0,
43846,0,
43845,0,
43844,0,
43843,0,
43842,0,
43841,0,
43840,0,
43839,0,
43838,0,
43837,0,
43836,0,
43835,0,
43834,0,
43833,0,
43832,0,
43831,0,
43830,0,
43930,3,COD
43929,19,COD
43928,7,COD
43927,0,COD
43926,20,COD
43925,11,COD
43924,0,COD
43923,25,COD
43922,0,COD
43921,17,COD
43920,23,COD
43919,0,COD
43918,4,COD
43917,9,COD
43916,0,COD
43915,19,COD
43914,0,COD
43913,3,COD
43912,9,COD
43911,0,COD
43910,0,COD
43909,11,COD
43908,0,COD
43907,1,COD
43906,0,COD
43905,0,COD
43904,1,COD
43901,1,COD
43930,331,DNK
43929,390,DNK
43928,312,DNK
43927,292,DNK
43926,320,DNK
43925,371,DNK
43924,279,DNK
43923,247,DNK
43922,283,DNK
43921,182,DNK
43920,194,DNK
43919,155,DNK
43918,169,DNK
43917,153,DNK
43916,133,DNK
43915,131,DNK
43914,65,DNK
43913,69,DNK
43912,71,DNK
43911,104,DNK
43910,36,DNK
43909,91,DNK
43908,92,DNK
43907,57,DNK
43906,48,DNK
43905,23,DNK
43904,128,DNK
43903,160,DNK
43902,252,DNK
43901,151,DNK
43900,75,DNK
43899,7,DNK
43898,8,DNK
43897,3,DNK
43896,10,DNK
43895,2,DNK
43894,3,DNK
43893,1,DNK
43892,1,DNK
43891,1,DNK
43890,1,DNK
43889,0,DNK
43888,1,DNK
43887,0,DNK
43886,0,DNK
43885,0,DNK
43884,0,DNK
43883,0,DNK
43882,0,DNK
43881,0,DNK
43880,0,DNK
43879,0,DNK
43878,0,DNK
43877,0,DNK
43876,0,DNK
43875,0,DNK
43874,0,DNK
43873,0,DNK
43872,0,DNK
43871,0,DNK
43870,0,DNK
43869,0,DNK
43868,0,DNK
43867,0,DNK
43866,0,DNK
43865,0,DNK
43864,0,DNK
43863,0,DNK
43862,0,DNK
43861,0,DNK
43860,0,DNK
43859,0,DNK
43858,0,DNK
43857,0,DNK
43856,0,DNK
43855,0,DNK
43854,0,DNK
43853,0,DNK
43852,0,DNK
43851,0,DNK
43850,0,DNK
43849,0,DNK
43848,0,DNK
43847,0,DNK
43846,0,DNK
43845,0,DNK
43844,0,DNK
43843,0,DNK
43842,0,DNK
43841,0,DNK
43840,0,DNK
43839,0,DNK
43838,0,DNK
43837,0,DNK
43836,0,DNK
43835,0,DNK
43834,0,DNK
43833,0,DNK
43832,0,DNK
43831,0,DNK
43830,0,DNK
43930,14,DJI
43929,31,DJI
43928,31,DJI
43927,8,DJI
43926,10,DJI
43925,0,DJI
43924,7,DJI
43923,3,DJI
43922,5,DJI
43921,7,DJI
43920,4,DJI
43919,2,DJI
43918,1,DJI
43917,0,DJI
43916,9,DJI
43915,0,DJI
43914,2,DJI
43913,0,DJI
43912,0,DJI
43911,0,DJI
43910,0,DJI
43909,1,DJI
43930,0,DMA
43929,0,DMA
43928,1,DMA
43927,0,DMA
43926,0,DMA
43925,2,DMA
43924,0,DMA
43923,1,DMA
43922,0,DMA
43921,0,DMA
43920,0,DMA
43919,0,DMA
43918,0,DMA
43917,4,DMA
43916,5,DMA
43915,1,DMA
43914,0,DMA
43913,1,DMA
43930,155,DOM
43929,128,DOM
43928,83,DOM
43927,167,DOM
43926,90,DOM
43925,108,DOM
43924,96,DOM
43923,175,DOM
43922,208,DOM
43921,42,DOM
43920,140,DOM
43919,138,DOM
43918,93,DOM
43917,96,DOM
43916,80,DOM
43915,67,DOM
43914,43,DOM
43913,90,DOM
43912,78,DOM
43911,13,DOM
43910,0,DOM
43909,10,DOM
43908,0,DOM
43907,0,DOM
43906,0,DOM
43905,0,DOM
43904,6,DOM
43900,3,DOM
43897,1,DOM
43892,1,DOM
43891,0,DOM
43890,0,DOM
43889,0,DOM
43888,0,DOM
43887,0,DOM
43886,0,DOM
43885,0,DOM
43884,0,DOM
43883,0,DOM
43882,0,DOM
43881,0,DOM
43880,0,DOM
43879,0,DOM
43878,0,DOM
43877,0,DOM
43876,0,DOM
43875,0,DOM
43874,0,DOM
43873,0,DOM
43872,0,DOM
43871,0,DOM
43870,0,DOM
43869,0,DOM
43868,0,DOM
43867,0,DOM
43866,0,DOM
43865,0,DOM
43864,0,DOM
43863,0,DOM
43862,0,DOM
43861,0,DOM
43860,0,DOM
43859,0,DOM
43858,0,DOM
43857,0,DOM
43856,0,DOM
43855,0,DOM
43854,0,DOM
43853,0,DOM
43852,0,DOM
43851,0,DOM
43850,0,DOM
43849,0,DOM
43848,0,DOM
43847,0,DOM
43846,0,DOM
43845,0,DOM
43844,0,DOM
43843,0,DOM
43842,0,DOM
43841,0,DOM
43840,0,DOM
43839,0,DOM
43838,0,DOM
43837,0,DOM
43836,0,DOM
43835,0,DOM
43834,0,DOM
43833,0,DOM
43832,0,DOM
43831,0,DOM
43830,0,DOM
43930,455,ECU
43929,248,ECU
43928,101,ECU
43927,181,ECU
43926,97,ECU
43925,205,ECU
43924,405,ECU
43923,456,ECU
43922,336,ECU
43921,76,ECU
43920,55,ECU
43919,208,ECU
43918,224,ECU
43917,192,ECU
43916,129,ECU
43915,101,ECU
43914,192,ECU
43913,257,ECU
43912,106,ECU
43911,227,ECU
43910,31,ECU
43909,57,ECU
43908,53,ECU
43907,21,ECU
43906,9,ECU
43905,5,ECU
43904,6,ECU
43901,2,ECU
43900,1,ECU
43899,1,ECU
43896,3,ECU
43895,3,ECU
43893,1,ECU
43892,5,ECU
43891,1,ECU
43890,0,ECU
43889,0,ECU
43888,0,ECU
43887,0,ECU
43886,0,ECU
43885,0,ECU
43884,0,ECU
43883,0,ECU
43882,0,ECU
43881,0,ECU
43880,0,ECU
43879,0,ECU
43878,0,ECU
43877,0,ECU
43876,0,ECU
43875,0,ECU
43874,0,ECU
43873,0,ECU
43872,0,ECU
43871,0,ECU
43870,0,ECU
43869,0,ECU
43868,0,ECU
43867,0,ECU
43866,0,ECU
43865,0,ECU
43864,0,ECU
43863,0,ECU
43862,0,ECU
43861,0,ECU
43860,0,ECU
43859,0,ECU
43858,0,ECU
43857,0,ECU
43856,0,ECU
43855,0,ECU
43854,0,ECU
43853,0,ECU
43852,0,ECU
43851,0,ECU
43850,0,ECU
43849,0,ECU
43848,0,ECU
43847,0,ECU
43846,0,ECU
43845,0,ECU
43844,0,ECU
43843,0,ECU
43842,0,ECU
43841,0,ECU
43840,0,ECU
43839,0,ECU
43838,0,ECU
43837,0,ECU
43836,0,ECU
43835,0,ECU
43834,0,ECU
43833,0,ECU
43832,0,ECU
43831,0,ECU
43830,0,ECU
43930,238,EGY
43929,249,EGY
43928,3,EGY
43927,85,EGY
43926,206,EGY
43925,0,EGY
43924,69,EGY
43923,54,EGY
43922,47,EGY
43921,33,EGY
43920,40,EGY
43919,41,EGY
43918,39,EGY
43917,14,EGY
43916,76,EGY
43915,39,EGY
43914,33,EGY
43913,9,EGY
43912,29,EGY
43911,46,EGY
43910,14,EGY
43909,30,EGY
43908,40,EGY
43907,16,EGY
43906,17,EGY
43905,0,EGY
43904,13,EGY
43903,20,EGY
43902,1,EGY
43901,4,EGY
43900,6,EGY
43899,34,EGY
43897,12,EGY
43896,1,EGY
43892,1,EGY
43891,0,EGY
43890,0,EGY
43889,0,EGY
43888,0,EGY
43887,0,EGY
43886,0,EGY
43885,0,EGY
43884,0,EGY
43883,0,EGY
43882,0,EGY
43881,0,EGY
43880,0,EGY
43879,0,EGY
43878,0,EGY
43877,0,EGY
43876,1,EGY
43875,0,EGY
43874,0,EGY
43873,0,EGY
43872,0,EGY
43871,0,EGY
43870,0,EGY
43869,0,EGY
43868,0,EGY
43867,0,EGY
43866,0,EGY
43865,0,EGY
43864,0,EGY
43863,0,EGY
43862,0,EGY
43861,0,EGY
43860,0,EGY
43859,0,EGY
43858,0,EGY
43857,0,EGY
43856,0,EGY
43855,0,EGY
43854,0,EGY
43853,0,EGY
43852,0,EGY
43851,0,EGY
43850,0,EGY
43849,0,EGY
43848,0,EGY
43847,0,EGY
43846,0,EGY
43845,0,EGY
43844,0,EGY
43843,0,EGY
43842,0,EGY
43841,0,EGY
43840,0,EGY
43839,0,EGY
43838,0,EGY
43837,0,EGY
43836,0,EGY
43835,0,EGY
43834,0,EGY
43833,0,EGY
43832,0,EGY
43831,0,EGY
43830,0,EGY
43930,25,SLV
43929,0,SLV
43928,9,SLV
43927,7,SLV
43926,6,SLV
43925,10,SLV
43924,5,SLV
43923,9,SLV
43922,0,SLV
43921,2,SLV
43920,11,SLV
43919,6,SLV
43918,0,SLV
43917,0,SLV
43916,4,SLV
43915,4,SLV
43914,2,SLV
43913,0,SLV
43912,0,SLV
43911,2,SLV
43910,0,SLV
43909,1,SLV
43930,2,GNQ
43929,0,GNQ
43928,0,GNQ
43927,0,GNQ
43926,0,GNQ
43925,1,GNQ
43924,0,GNQ
43923,0,GNQ
43922,1,GNQ
43921,0,GNQ
43920,1,GNQ
43919,0,GNQ
43918,1,GNQ
43917,1,GNQ
43916,2,GNQ
43915,0,GNQ
43914,3,GNQ
43913,0,GNQ
43912,2,GNQ
43911,0,GNQ
43910,1,GNQ
43909,2,GNQ
43908,0,GNQ
43907,0,GNQ
43906,0,GNQ
43905,1,GNQ
43930,2,ERI
43929,0,ERI
43928,2,ERI
43927,0,ERI
43926,7,ERI
43925,0,ERI
43924,4,ERI
43923,3,ERI
43922,3,ERI
43921,0,ERI
43920,6,ERI
43919,0,ERI
43918,0,ERI
43917,2,ERI
43916,3,ERI
43915,0,ERI
43914,0,ERI
43913,0,ERI
43912,1,ERI
43930,36,EST
43929,41,EST
43928,11,EST
43927,79,EST
43926,57,EST
43925,103,EST
43924,79,EST
43923,34,EST
43922,30,EST
43921,36,EST
43920,39,EST
43919,65,EST
43918,37,EST
43917,134,EST
43916,35,EST
43915,17,EST
43914,26,EST
43913,20,EST
43912,23,EST
43911,16,EST
43910,9,EST
43909,33,EST
43908,20,EST
43907,34,EST
43906,56,EST
43905,36,EST
43904,52,EST
43903,11,EST
43902,3,EST
43901,3,EST
43897,5,EST
43896,3,EST
43894,1,EST
43892,0,EST
43891,0,EST
43890,0,EST
43889,1,EST
43888,0,EST
43887,0,EST
43886,0,EST
43885,0,EST
43884,0,EST
43883,0,EST
43882,0,EST
43881,0,EST
43880,0,EST
43879,0,EST
43878,0,EST
43877,0,EST
43876,0,EST
43875,0,EST
43874,0,EST
43873,0,EST
43872,0,EST
43871,0,EST
43870,0,EST
43869,0,EST
43868,0,EST
43867,0,EST
43866,0,EST
43865,0,EST
43864,0,EST
43863,0,EST
43862,0,EST
43861,0,EST
43860,0,EST
43859,0,EST
43858,0,EST
43857,0,EST
43856,0,EST
43855,0,EST
43854,0,EST
43853,0,EST
43852,0,EST
43851,0,EST
43850,0,EST
43849,0,EST
43848,0,EST
43847,0,EST
43846,0,EST
43845,0,EST
43844,0,EST
43843,0,EST
43842,0,EST
43841,0,EST
43840,0,EST
43839,0,EST
43838,0,EST
43837,0,EST
43836,0,EST
43835,0,EST
43834,0,EST
43833,0,EST
43832,0,EST
43831,0,EST
43830,0,EST
43930,2,SWZ
43929,0,SWZ
43928,1,SWZ
43927,0,SWZ
43926,0,SWZ
43925,0,SWZ
43924,0,SWZ
43923,0,SWZ
43922,0,SWZ
43921,0,SWZ
43920,0,SWZ
43919,0,SWZ
43918,3,SWZ
43917,2,SWZ
43916,0,SWZ
43915,0,SWZ
43914,0,SWZ
43913,3,SWZ
43912,0,SWZ
43911,0,SWZ
43910,0,SWZ
43909,0,SWZ
43908,0,SWZ
43907,0,SWZ
43906,0,SWZ
43905,1,SWZ
43930,3,ETH
43929,8,ETH
43928,1,ETH
43927,5,ETH
43926,3,ETH
43925,6,ETH
43924,0,ETH
43923,4,ETH
43922,2,ETH
43921,7,ETH
43920,0,ETH
43919,0,ETH
43918,4,ETH
43917,0,ETH
43916,1,ETH
43915,0,ETH
43914,0,ETH
43913,2,ETH
43912,0,ETH
43911,2,ETH
43910,1,ETH
43909,1,ETH
43908,0,ETH
43907,1,ETH
43906,3,ETH
43905,0,ETH
43904,1,ETH
43930,0,
43929,3,
43928,0,
43927,1,
43926,0,
43925,1,
43930,0,FRO
43929,1,FRO
43928,2,FRO
43927,0,FRO
43926,2,FRO
43925,2,FRO
43924,4,FRO
43923,4,FRO
43922,1,FRO
43921,9,FRO
43920,4,FRO
43919,11,FRO
43918,4,FRO
43917,8,FRO
43916,10,FRO
43915,4,FRO
43914,3,FRO
43913,23,FRO
43912,12,FRO
43911,8,FRO
43910,72,FRO
43930,0,FJI
43929,1,FJI
43928,0,FJI
43927,2,FJI
43926,0,FJI
43925,5,FJI
43924,0,FJI
43923,2,FJI
43922,0,FJI
43921,0,FJI
43920,0,FJI
43919,0,FJI
43918,0,FJI
43917,0,FJI
43916,0,FJI
43915,1,FJI
43914,1,FJI
43913,1,FJI
43912,1,FJI
43911,0,FJI
43910,1,FJI
43930,179,FIN
43929,132,FIN
43928,249,FIN
43927,45,FIN
43926,267,FIN
43925,97,FIN
43924,72,FIN
43923,62,FIN
43922,71,FIN
43921,95,FIN
43920,0,FIN
43919,193,FIN
43918,67,FIN
43917,78,FIN
43916,88,FIN
43915,92,FIN
43914,74,FIN
43913,105,FIN
43912,71,FIN
43911,50,FIN
43910,31,FIN
43909,50,FIN
43908,47,FIN
43907,5,FIN
43906,57,FIN
43905,55,FIN
43903,96,FIN
43902,19,FIN
43900,10,FIN
43899,11,FIN
43897,7,FIN
43896,5,FIN
43894,1,FIN
43892,3,FIN
43891,0,FIN
43890,1,FIN
43889,0,FIN
43888,1,FIN
43887,0,FIN
43886,0,FIN
43885,0,FIN
43884,0,FIN
43883,0,FIN
43882,0,FIN
43881,0,FIN
43880,0,FIN
43879,0,FIN
43878,0,FIN
43877,0,FIN
43876,0,FIN
43875,0,FIN
43874,0,FIN
43873,0,FIN
43872,0,FIN
43871,0,FIN
43870,0,FIN
43869,0,FIN
43868,0,FIN
43867,0,FIN
43866,0,FIN
43865,0,FIN
43864,0,FIN
43863,0,FIN
43862,0,FIN
43861,0,FIN
43860,1,FIN
43859,0,FIN
